품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Shih Tzu(시추),MN              ,2230,G_부천이지,s 의뢰병원에서 심한 빈혈로 인해 내원하심 신체검사 비공 내 농성분비물 호흡 거침 혈액형 cross matching 응집없음 혈액검사 globulin의 두드러진 상승 nh 상승 alt alp 상승 crp상승 도말검사 상 nrbc 증가 재생성 뚜렷 spherocyte는 거의 보이지 않음 재생성빈혈 tx blood transfusion cephalexine time kg iv famotidine time kg iv enrofloxacin time kg sc fluid therapy 타우린 타치온 펜톡시 헤파멜즈 입원하여 경과지켜볼 예정 빈혈 pcr 의뢰 e 급성 및 지연형 수혈 부작용에 대해 설명드림 수혈 중 급성 반응이 있는지 살펴볼 것이며 부작용 발현 시 수혈 중단 고려 지연형 반응은 time 까지 나타날 수 있어 입원 중 부작용 발생 여부 확인할 예정 현재 아이 상태로 인해 혈액으로 할 수 있는 검사 진행 후 추후 필요한 검사 진행예정 오전관리사항 food 식사종류 양 식욕상태 급식방법 urine feces etc tx 오후관리사항 food 식사종류 양 금식 식욕상태 급식방법 urine feces etc tx ,,20, 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,빈혈,빈혈,574,10
Pomeranian(포메라이안),FS              ,normal,F_센트럴,어제 목욕 후 왼쪽 뒷다리에 힘이 없음. month 전부터 뒷다리가 힘이 없는듯 자주 주져 앉음. propofol time ,x,"1303,0",,,"운동실조,기타 증상",운동실조,69,15
K.C(Korean Cat),,2047,D_VIP, money 결제하심 현금결제 할인으로인해 현금영수증발행불가 정원 식욕부진 침흘림 길거리에서 밥주는 아이 어제부터 식욕부진 침흘림. 기력저하증상 관찰됨 fpv 양성 cbc wbc 거의 혈청검사에서는 아직 특이소견 없음 입원치료 시작 예후 않좋을수 있음을 강조드림 입원지속 ,,31, 위장 기능 저하  (소화관 스테이시 포함) , 소화기 질환 ,유연,유연,152,16
Mixed(혼합),F,2166,D_VIP,s 오늘 아침까지도 잘 뛰어다니고 멀쩡했음 집에 들어와보니 머리가 한쪽 왼쪽 으로 돌아감 평소 식탐이 강해서 비닐같은것도 먹고 토하기도 하는데 집에 먹고 중독될만한 것은 없음 살이 쪄서 오베서티 먹이고 있음 aus murmur plr miosis od 정상 os nystagmus knockling hopping 약간의 강직성 많이 예민한 아이라 몸에 힘을 많이 주어 검사힘듬 crt sec 치석많음 얼굴쪽에도 부었었다함 아마도 치근농양도 있은듯함 방사선 chemistry alp alt ggt t.chol cbc wbc pcv elec ddx 뇌내질환 종양 수두증 뇌수막염 특발성등 뇌외질환 전정기관이상 대사성 중독성 호르몬성 특발성 ce 청진시 심잡음이 들리며 지속적인 모니터링 필요합니다. 혈검상 호르몬질환 부신 갑상선 이 많이 의심되며 호르몬질환도 심하면 신경증상이 나타날수도 있으니 홀몬검사도 필요합니다. 더 의심이 되는것은 뇌질환이나 전정기계이상으로 인한 증상일수 있습니다. 감별진단은 mri or ct 로 확진합니다. 검사해도 원인을 알수 없는 특발성 원인이 있을수 있는데 그런경우에는 시간이 지나면서 나아질수도있습니다. 우선 입원하여 뇌압감압처치 하며 모니터링 합니다. 증세 급격하게 진행되는경우 예후 많이 좋지 않을수 있습니다. 검사하지 않고 치료만 할때 경과가 지지부진할 경우에는 서로 답답할 수도있습니다. 보호자분도 예민하시고 강아지도 예민합니다. 비용부담있으십니다. 오줌 묻는것 싫어하고 배변볼때는 누가 쳐다보면 안된다 함 검사까지 진행하지 않고 일단 치료만 진행할지는 결정이 된 상태는 아니니 상담바랍니다. 기청구비용은 완납 오전통화완료 ,,"41,40,1", 전정 질환 , 귀 질환 ,"신경증상(이상행동),구토(급성/만성)",신경증상(이상행동),818,12
Mixed(혼합),M,2171,D_VIP,s 다시 치근단농양 발생. 동네 병원 내원한 이후 식욕 약간 떨어짐. 콧물 있는 듯한 소리가 들림. 나머지 증상 양호. 매우 심한 치석. cbc c bun crea 정상 alp alt dimer 정상 방사선검사 흉복부 by hyuna findings 흉강입구 위치의 기관 허탈 폐야의 전반적인 미약한 bronchointerstitial pattern 배쪽 추체 사이의 골증식으로 연결성 관찰됨 l 디스크사이공간 거의 관찰되지 않음 rib cage 밖으로 돌출된 간의 변연 관찰됨 imaging dx ddx tracheal collapse noncardiogenic pulmonary edema pneumonia spondylosis deformans intervertebral disc disease hepatomegaly 복부초음파 full scan by hyuna findings 담낭 내 작은 담석 관찰됨 담낭벽 양호 간 종대 및 간 실질의 불균질한 에코 증가 췌장 종대 time 및 에코 저하 췌장 주변의 복막 에코 상승 좌측 부신 종대 time 방광 벽 비후 time 및 불규칙한 내벽 증식 imaging dx ddx cholelithiasis steroid hepatopathy chronic hepatitis acute pancreatitis with focal peritonitis hyperadrenocorticism cystitis a usg money ph 요침사 상 다수의 구균 확인됨. 탐식세포는 보이지 않음. 다만 voiding urine으로 검사하여 정확도 떨어질 수 있음. 금일 검사 상 쿠싱 가능성 존재. lddst 추가 고려되나 오랜 시간 걸리는 검사에 대해 저항 있으셔서 우선 uccr 추가적으로 진행해보기로 함. 요검사 상 세균 확인되지만 voiding으로 확진 어려움. 증상도 보이지 않아 다음에 요 다시 가져오셔서 재검하기로 함. 다음 재진에 내원. ,"쿠싱, 방광염","38,26,10", 치근 농양 / 냇가 농양 ,치아 및 구강 질환 ,"구취,다뇨/다발(다음)",구취,946,4
Yorkshire Terrier(요크셔 테리어),MN,normal,C_잠실ON,s 어젯밤 만졌을 때 몸이 뜨겁게 느껴짐. 어제 저녁부터 좀 기력이 떨어짐. 식욕은 좀 떨어짐. 배뇨 배변은 양호함. 사료만 먹음 로얄캐닌 일반 건사료 . 구토 설사는 없음. 식이나 환경의 변화는 없음. ,,3,,,발열/고열,발열/고열,114,6
K.C(Korean Cat),FS,2087,D_VIP, money 결제하심 김승희 month 전부터 갑자기 체중이 갑자기 빠지는걸 느끼심. 그때쯤부터 같은 브랜드의 사료로 교체 했다고 하심 치아상태가 이전부터 안좋아서 사료를 잘 못씹는것 같다고 하심. 물은 잘 마시는 것 같다고 하심. 배변 배뇨는 바뀐것 같지 않다고 하심. 활력은 비슷한것 같다고 하심. 최근에 구토한적은 없음. 사상충예방은 따로 안해주심. 치아 관리는 따로 못해주심. alert no skin turgo delayed 양쪽 상하악 어금니 severe tartar 치주염 기 이상 청진상 no murmur cbc 검사상 wbc money 으로 mild leukocytosis chemisty 검사상 crt glob t.chol 전해질 검사상 hypernatremia moderate metabolic acidosis 복부초음파 검사상 담낭 내 다량의 슬러지 및 소장 일부분의 corrogation. 췌장 실질의 비후 time 확인됨. 좌신 위축 time 및 신장 실질의 multiple cysts 확인됨. ckd iris stage periodontitis 고양이의 간헐적인 구토 및 체중감소 및 식욕저하의 원인는 만성 신부전 및 심한 periodontis로 인한 증상으로 판단됩니다. 우선 신부전에 준해 입원치료 진행하며 crt 수치 어느정도 감소하고 안정화 되면 퇴원후 보조제 및 식이관리로 관리 예정입니다. 대략 month 정도 입원 말씀드림 치과치료에 대해서는 퇴원 후 어느정도 신수치 안정화 되면 검사 말씀드림 sdma probnp 검사 의뢰. ,Periodontitis,27, 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"체중 변화, 체중 증가, 체중 감소 ","체중 변화, 체중 증가, 체중 감소 ",766,17
K.C(Korean Cat),,2284,B_W,baby cat can을 거의 먹지 않음 활력은 양호함 소변은 유도를 해줘야 보고 대변은 전혀 보지 않았음 체온 도 bg pi lactate nh wbc potassium fpv negative 식욕 및 기력부진의 직접적인 원인은 고암모니아 혈증 및 탈수에 의한 것으로 생각됨 기저원인 감별위해 pcr 권해드렸으나 보류하심 익일까지 수액처치 및 영양급여 예정 익일 nh lactate 전해질 pi 재검 후 퇴원여부 결정예정 rehydration 헤파멜즈 tathione taurine 새로나민 오후 time 경 baby cat can 에 양호한 식욕을 보임 ,고암모니아혈증,"20,21", 탈수 (원인 미정) ,전신성의 질환,"빈혈,식욕부진, 식욕저하",빈혈,312,10
Himalayan Cat(히말라얀 고양이),MN,2087,B_W,cc. 쓰러짐 의식이 없는상태로 내원. 심박수 호흡수는 양호하나 저체온 저혈압상태 s. 이틀전부터 잘 먹지않고 기운이 없음 오늘 내원 전 소파정도 높이에서 내려오다가 앞으로 고꾸라짐. 변상태는 정상이었으며 식욕이 떨어지고부터는 배변없음 배뇨도 평소와 다름없으나 평소 동거묘와 스트레스가 있어 바닥에 배변배뇨한다고 함 year 전 지인을통해 분양받아 키우고계심 분양했던무렵 눈곱 식욕부진등으로 지역동병 내원하여 검진 받으셨으며 심장판막질환가능성 높다고 들으심 심초음파검사는 진행하지 않음 미국으로 혈액검사 의뢰했었다고 함 o. pe bw bcs temp. hr rr sbp time hg 이상탈수 청진상 심잡음 없음 수컷이나 외부생식기 형태가 비정상적 보호자님 분양전 요도루 조성술 가능성 방사선 흉부 rf 복부 위 확장 복부초음파 좌측신장 비대 우측신장 위축 간에코는 비교적양호 담낭확장 췌장의 염증소견 심장은 정밀검사한것은 아니나 판막 는 심근의 문제는 없어보임 혈액검사 cbc nrf 탈수교정 후 빈혈발생가능성있음 전해질 gas na hco chemistry bun cre phos amyl lipa ast nh saa 이하 fcov ab titer low positive a. dx. 신부전 p. 만성신부전의 가능성 높으나 보호자님이 느끼는 증상의 발현이 갑작스러운점을 고려했을때 급성신부전의 가능성 배제불가. 입원 수액처치 후 수치재검해보기로함. 밤새 응급상황 발생가능성 있음을 안내함 ,,13, 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,허탈(붕괴),허탈(붕괴),724,18
Mixed(혼합),MN,2002,B_W,s 오늘 저녁부터 심한 기침 시작 기침시 유연 발생 한번 시작하면 time 쯤 지속 접종 완료 심장사상충 예방약 매월 투여 내원시 빈호흡 청색증 역류성 심잡음 흉부방사선상 심비대 및 폐수종 확인됨 panting tx buto time kg furo time kg cepha iv am cooling 산소처치 time 마다 r spo 체크 주간에 방사선 재촬영 및 심초음파 진행 예정 chest ray vertebral heart scale decreased radiopacity of the lung fields compared to echocardiography mitral valve degeneration mitral regurgitation mr vmax money s mr pgmax time hg tricuspid regurgitation tr vmax money s tr pgmax time hg no lvot obstruction no pulmonary regurgitation epss time lv fs la ao ratio pa ao ratio mv a ratio ecg lead mitrale money pulmonale time tallwave time dx congestive heart failure due to mitral and tricuspid valve insufficiency 산소 공급 및 이뇨제 주사 투여 후 호흡수 및 기침 빈도 감소했으나 내복약으로 전환 후 하루 정도 입원 유지하며 경과 관찰 필요 보호자가 비용 부담 느껴 퇴원 희망하여 내복약 처방 후 퇴원 특이 사항 있을 경우 바로 내원 month 후 재진 흉부 방사선 촬영 및 혈액 검사 rx oral medications fordays pimobendan time kg bid furosemide time kg bid enalapril time kg bid royal canin veterinary diet cardiac ,,1401, 판막증 (심장 마비 증후 +) , 순환기 질환 ,빈호흡,빈호흡,964,11
Shih Tzu(시추),F               ,normal,F_센트럴, month 전 쇼파에서 뛰어내린 후 골절 발생. 약 cm 높이. 최초 상황은 모르심. month 후 잘 걷지못하는것 발견하고 데려오심. 부모님댁에 잠깐 둔 사이에 사건발생 현재 컨디션은 좋음. 간수치 등 높아서 수술 보류. ,X,77,,,골절,골절,126,2
Chihuahua(치와와),MN              ,2121,E_24시아이, 접종 내외부 기록 확인해주세요 갑자기 보행실조 비틀거리고 유난히 몸을 많이 떨어서 내원함 오전 당일 산책도 했고 밥도 잘먹었음 케이지에 넣을때 보니 혓바닥 축 내밀고 비틀비틀거림. 순간적으로 과호흡증상 보임 식욕 활기 백신 사상충 rad 두경부 키홀 sign 확인 신경계 검사 고유지각반사 느림 너클링 gail 약간 미끄러지듯이 걸음 안검반사 각막반사 양측모두 확인 plr ou 느림 shivering severe cbccrp serum chem cpk ckmb 수치 severe high 순환부전 ce 머리쪽질환 감별 필요 mri 헬릭스 transfer dx 뇌수두증 특발성 간질 초기 발작진행가능성 염두해둘것 뇌실확장소견x 쳑수공동증x time 까지 입원 ,,"13,23", 뇌수종 / 뇌수종 , 신경 질환 ,"허탈(붕괴),보행이상, 파행(전지, 후지)",허탈(붕괴),370,18
Mixed(혼합),FS,2230,D_VIP,s 수락동물병원에서 이미 에반스 진단받고 치료중 감염성 빈혈 o hct 서서히 감소하여 오늘 오후 time 에 로 확인 한방병원 정원 양한방 동물병원 에서 같이 관리중 한약도 먹고 있음 month 일 정도 먹었음 효과는 라직 전혀 없음 최초 month 진단 이후 pds time kg 사이클로스포린 투약하면서 mmf 교체 등등 면역억제제 투약하였다가 효과없는 것 같아 time kg bid 중 오늘 회 쓰러지고 점막 매우 창백 본원에서는 진단이나 검사 없이 수혈만 하고 아침에 이송하길 원함 time수혈로 위험성 누적 증가함 알고 계심 time 정도 만에 급격한 기력저하 및 점막 창백 hct 하락 기계적 차이 감안하더라도 등 강력히 응급 수혈 요청하셔서 당일 야간에 수혈진행함 혈액형 재확인 cross matching 실시 수혈 부작용 및 trali 등등 수혈 반복으로 인한 위험성 보호자 고지함 target 로timeprbc 수혈 진행 새벽 time 시작하여 time 종료 time 퇴원 본원 재검은 없으며 수락동물병원 time 에 맞춰 내원 예정 ,,20, 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,빈혈,빈혈,533,10
Yorkshire Terrier(요크셔 테리어),MN,2082,D_VIP,s 복부팽만 식욕없음 집에가서도 물만먹고 아무것도 먹지않음 구토는 없음. 변상태는 양호함 체온 도 복부팽만증상 방사선상 어제보다 가스소견 많이 줄어듬 초음파검사 복강내 전체적인 복막염소견 췌장염 혈액검사 간수치상승 췌장염 kit 양성 crp 매우심한 복막염 및 췌장염 소견 복막염의 원인감별을 위해서는 개복이 가장 좋은방법이지만 현재 개복할만한 컨디션이 아니어서 하루이틀 복막염증상완화여부 관찰할 예정임 필요시 탐색적 개복술 진행예정 입원지속 crp 초음파재진 ,복막염,"11,21", 췌장염 , 간 · 담도계 및 췌장 질환,"복부확대(팽만),식욕부진, 식욕저하",복부확대(팽만),258,8
Schnauzers( 슈나우져),FS              ,2031,D_VIP, 전화상담 by 신 후지 주저앉는 증상 있다고 문의전화 처음에 내원했을때 주저앉는 증상 있었다고 함 주저앉았다가 다시 일어나서 걷는다고 하시고 통증은 없다고 함 일단 운동제한 하시고 내일 재검시 말씀해주시면 진료봐드리겠습니다. 전화상담 by 신 호흡이 빠르다고 함 내원하시도록 안내 진료 by 신 최근 며칠 호흡이 좀 빨랐다고 하심 오늘은 밥 안먹음 정상보행하다가 미끄러지는 모습 보임 내원시 빈호흡 있음 방사선 우측중엽 좌측전엽 폐침윤 혈검 nrf 안과 좌안 각막궤양은 줄었으나 통증은 여전히 있어 아트로핀 점안 폐렴보다는 비심인성 폐수종 가능성이 높아 보입니다. 입원하여 산소공급하면서 이뇨제 항생제 처치합니다. 후지파행은 별도의 문제로 보입니다. 내일 주치의와 상의하여 심장사상충검사 여부 결정하기로 합니다. 금일 진료비 미납 ,,13, 폐수종 (원인 미정) , 호흡기 질환 ,허탈(붕괴),허탈(붕괴),410,18
